FlightDate,Airline,FlightNum,Origin,Dest,CRSDepTime,DepDelayMinutes,WindSpeed,Visibility,Precipitation,Temperature
23-03-2025,SpiceJet,225,DEL,DEL,1540,14,8.8,12.2,8.3,25.8
23-03-2025,IndiGo,276,BOM,DEL,1953,22,17,3.6,5.3,31.8
23-03-2025,AirIndia,136,BLR,CCU,641,12,4.6,9.8,0.7,7
23-03-2025,GoFirst,509,BLR,HYD,689,9,9.6,14.6,5.7,34.9
23-03-2025,SpiceJet,710,BOM,DEL,1276,12,9.4,8.3,3.6,12
23-03-2025,SpiceJet,709,BLR,CCU,1950,3,5.9,3.6,5.4,33.4
23-03-2025,GoFirst,226,BLR,BLR,1079,22,21.9,5.5,6.5,16.2
23-03-2025,AirIndia,582,HYD,HYD,1486,7,17,12.5,6.4,7.1
23-03-2025,IndiGo,267,HYD,BLR,456,8,7,5.9,6.7,6.7
23-03-2025,SpiceJet,691,BOM,DEL,982,23,6.1,11.1,6.8,20.5
23-03-2025,IndiGo,393,DEL,HYD,2130,9,0.4,11.9,1.1,-1.4
23-03-2025,Vistara,944,BLR,CCU,1122,22,8.7,8,1.9,36.9
23-03-2025,AirIndia,737,DEL,DEL,148,19,13.2,12,6.3,7.2
23-03-2025,Vistara,442,BOM,HYD,1352,9,6.9,5.4,4.1,10.1
23-03-2025,Vistara,409,BOM,HYD,1179,12,17.5,8.2,7.6,5.5
23-03-2025,Vistara,761,HYD,BLR,189,7,10.3,10.6,1.2,-4.9
23-03-2025,AirIndia,627,BLR,DEL,882,9,7.9,3.4,1.9,26.2
23-03-2025,AirIndia,639,CCU,CCU,2310,7,23.5,4.8,5.6,21.6
23-03-2025,GoFirst,518,BOM,CCU,399,11,6.6,10.1,5,31.4
23-03-2025,IndiGo,543,BLR,DEL,608,38,10,10.2,2.7,-3.2
23-03-2025,IndiGo,784,DEL,DEL,1795,23,9.6,7.9,4.1,36.8
23-03-2025,GoFirst,657,HYD,BOM,1638,24,6,12.1,0.3,9.9
23-03-2025,GoFirst,939,DEL,BLR,1575,3,5.4,7.7,0.4,36.1
23-03-2025,Vistara,335,BOM,DEL,2148,8,7.6,13.3,0.9,-0.2
24-03-2025,GoFirst,538,BOM,DEL,1382,9,21.6,11.3,5.8,28.5
24-03-2025,SpiceJet,313,DEL,BOM,1403,6,19.2,5.4,8.6,21.1
24-03-2025,IndiGo,184,BOM,BOM,819,24,17,6.5,2.6,11.1
24-03-2025,GoFirst,893,BLR,HYD,819,37,11.4,10.3,0.3,-1.4
24-03-2025,SpiceJet,843,BOM,CCU,419,8,12.7,13.5,7.1,22.2
24-03-2025,SpiceJet,184,HYD,BLR,123,23,6.7,3.5,8.6,-3.8
24-03-2025,SpiceJet,588,BLR,HYD,421,9,1.9,8.2,1.4,17.6
24-03-2025,SpiceJet,164,CCU,DEL,1508,9,8.3,2.7,3.9,22.2
24-03-2025,Vistara,745,BOM,BOM,1597,8,12.4,4.9,1.6,28
24-03-2025,SpiceJet,762,BOM,CCU,767,8,1.4,10.6,1.1,39.6
24-03-2025,Vistara,726,HYD,HYD,2044,23,2.2,2.1,6.5,6.7
24-03-2025,Vistara,163,HYD,CCU,2202,22,6.6,10.3,9.7,9.5
24-03-2025,SpiceJet,442,DEL,BOM,2139,9,9.2,13.6,6.8,10.4
24-03-2025,IndiGo,974,DEL,HYD,1549,6,9.8,14.6,9.8,27.9
24-03-2025,SpiceJet,451,DEL,HYD,1764,6,2.9,4,4.3,36.9
24-03-2025,SpiceJet,257,HYD,CCU,2044,21,5.6,11.5,9,38.8
24-03-2025,SpiceJet,688,DEL,BOM,509,37,6.5,14,2.1,37.6
24-03-2025,IndiGo,590,DEL,DEL,1206,23,1.7,2.3,1.2,34.6
24-03-2025,AirIndia,757,CCU,HYD,385,25,8.2,6.8,7,39.6
24-03-2025,AirIndia,954,DEL,DEL,1597,9,1.8,13.9,3.7,11.9
24-03-2025,Vistara,562,BOM,BOM,2293,8,17.6,3.8,3.2,37.7
24-03-2025,Vistara,324,HYD,HYD,741,8,9.7,14.1,6.7,29.2
24-03-2025,IndiGo,412,BLR,HYD,1911,3,8.2,8.4,3.3,2.6
24-03-2025,GoFirst,714,CCU,DEL,1446,24,3.2,2.4,5.7,-3
25-03-2025,AirIndia,958,HYD,BLR,900,26,5.7,7.3,3,4.7
25-03-2025,Vistara,912,HYD,DEL,2112,12,5.8,5.6,7.8,30
25-03-2025,AirIndia,565,BOM,DEL,2260,5,24.6,5,3.1,23.4
25-03-2025,IndiGo,187,DEL,BLR,2009,8,20.9,8.6,5.3,5.1
25-03-2025,IndiGo,982,BOM,BOM,241,11,0.4,7.8,0.2,28.4
25-03-2025,GoFirst,402,DEL,BOM,2020,12,15.4,7.7,7.9,1.4
25-03-2025,GoFirst,779,DEL,HYD,172,0,6.4,2.2,6.2,32
25-03-2025,IndiGo,534,HYD,CCU,671,37,2.6,12.2,1.9,30.7
